prefix_id,topic,probe,layer,B_readout,C_readout,diff_B_minus_C
NNNF|work|a|00,work,P1,24,4.8278699089147,4.2288774964024896,0.5989924125122101
NNNF|work|a|00,work,P1,25,5.417631679013622,4.608657970915603,0.8089737080980193
NNNF|work|a|00,work,P1,26,5.149974629147893,4.488986401548048,0.6609882275998453
NNNF|work|a|00,work,P1,27,6.078420532340315,5.222703275859268,0.8557172564810474
NNNF|work|a|00,work,P1,28,5.019581462576709,4.1449964995459405,0.8745849630307685
NNNF|work|a|00,work,P1,29,3.820237426558244,2.8930937147952336,0.9271437117630104
NNNF|work|b|00,work,P1,11,1.2943476302788646,1.5641175241222287,-0.26976989384336414
NNNF|work|b|00,work,P1,12,0.8151693289613561,1.079513949443295,-0.26434462048193896
NNNF|work|b|00,work,P1,13,1.0175838151813048,1.5534313447912798,-0.535847529609975
NNNF|work|b|00,work,P1,14,1.0245684957343946,1.4467992895137973,-0.42223079377940276
NNNF|work|b|00,work,P1,15,0.4305429054649842,1.0831260337753,-0.6525831283103157
NNNF|work|b|00,work,P1,16,0.9125841670410808,1.5583283634311917,-0.6457441963901109
NNNF|work|b|00,work,P1,17,1.0729057305042504,1.514773342156116,-0.4418676116518656
NNNF|work|b|00,work,P1,18,-0.04758079842013227,0.3929899544576191,-0.4405707528777514
NNNF|work|b|00,work,P1,19,-0.3846317302224862,-0.018296158218748304,-0.3663355720037379
NNNF|work|b|00,work,P1,20,-0.27482286312646864,0.03178354310566861,-0.30660640623213725
NNNF|work|b|00,work,P1,21,-0.6196226307281478,-0.22210126558225413,-0.3975213651458937
NNNF|work|b|00,work,P1,22,0.8344482356634447,1.2981378134358872,-0.46368957777244246
NNNF|work|b|00,work,P1,23,0.6111874260160726,1.1647432886444933,-0.5535558626284207
NNNF|work|b|00,work,P1,24,2.7253362767005416,3.186389679752621,-0.4610534030520794
NNNF|work|b|00,work,P1,25,3.462198841649871,3.641449736224019,-0.17925089457414778
NNNF|work|b|00,work,P1,26,2.743245275689135,3.1057630850776143,-0.36251780938847933
NNNF|work|b|00,work,P1,27,3.2065171824701,3.6022662158376137,-0.39574903336751355
NNNF|work|b|00,work,P1,28,2.346566892555274,2.814464367411394,-0.46789747485612
NNNF|work|b|00,work,P1,29,1.013884459517082,1.5351692880182484,-0.5212848285011664
NNNF|health|a|01,health,P1,11,1.7655818833382613,1.7792771994363552,-0.013695316098093935
NNNF|health|a|01,health,P1,12,1.0567124585775618,1.029512390384974,0.02720006819258769
NNNF|health|a|01,health,P1,13,1.614831589173153,1.8267693740658772,-0.2119377848927242
NNNF|health|a|01,health,P1,14,0.9857888243252139,1.215219286557331,-0.22943046223211716
NNNF|health|a|01,health,P1,15,0.6379557972381351,0.8454622384665323,-0.20750644122839723
NNNF|health|a|01,health,P1,16,1.3316468802897015,1.5902260101698094,-0.2585791298801079
NNNF|health|a|01,health,P1,17,1.5511221104112316,1.780239194440767,-0.22911708402953535
NNNF|health|a|01,health,P1,18,0.5668369824203591,0.7538410253458177,-0.18700404292545858
NNNF|health|a|01,health,P1,19,-0.3056966062077725,-0.08273908408705138,-0.22295752212072112
NNNF|health|a|01,health,P1,20,0.005757315188597983,0.02991415458924998,-0.024156839400651997
NNNF|health|a|01,health,P1,21,-0.19241003207526058,-0.1422074669020325,-0.050202565173228075
NNNF|health|a|01,health,P1,22,1.5522960375004484,1.4328428785941267,0.11945315890632169
NNNF|health|a|01,health,P1,23,1.5458215677513065,1.6252765594220577,-0.07945499167075121
NNNF|health|a|01,health,P1,24,3.5821890037124207,3.5607256198768438,0.021463383835576888
NNNF|health|a|01,health,P1,25,4.146249581326157,3.9346171365013376,0.21163244482481947
NNNF|health|a|01,health,P1,26,3.8081250151886685,3.762650297166149,0.04547471802251968
NNNF|health|a|01,health,P1,27,4.284785915873105,3.9424317481804882,0.3423541676926165
NNNF|health|a|01,health,P1,28,3.31356201725105,3.084717907507652,0.22884410974339797
NNNF|health|a|01,health,P1,29,2.347282503984356,1.897115999944873,0.4501665040394829
NNNF|health|b|01,health,P1,11,1.7143765084990195,1.6895144787375531,0.024862029761466342
NNNF|health|b|01,health,P1,12,1.0559056772794402,0.9399191935718841,0.11598648370755604
NNNF|health|b|01,health,P1,13,1.8548305187541878,1.778251411515519,0.07657910723866879
NNNF|health|b|01,health,P1,14,1.4028015649706647,1.3801096345411972,0.02269193042946749
NNNF|health|b|01,health,P1,15,0.7155140372679023,1.0021115164731549,-0.2865974792052526
NNNF|health|b|01,health,P1,16,1.4593562714131387,1.670427388606935,-0.21107111719379623
NNNF|health|b|01,health,P1,17,1.7984223141815467,1.8698850375638085,-0.07146272338226178
NNNF|health|b|01,health,P1,18,0.4727737730451792,0.6397980833394303,-0.16702431029425113
NNNF|health|b|01,health,P1,19,0.2584399328385364,0.3476853574909319,-0.08924542465239549
NNNF|health|b|01,health,P1,20,0.5963844477733505,0.7576629576097441,-0.16127850983639358
NNNF|health|b|01,health,P1,21,0.5940694566182001,0.7642158947727655,-0.17014643815456543
NNNF|health|b|01,health,P1,22,1.7910908399894911,1.5023691903212184,0.28872164966827274
NNNF|health|b|01,health,P1,23,1.6833329882886363,1.689939747587657,-0.006606759299020659
NNNF|health|b|01,health,P1,24,3.33282906102777,3.3506560054001557,-0.017826944372385523
NNNF|health|b|01,health,P1,25,3.3273048660798428,3.2589783469759386,0.06832651910390419
NNNF|health|b|01,health,P1,26,2.850172683422645,2.908161427594549,-0.05798874417190403
NNNF|health|b|01,health,P1,27,2.5971275692205977,2.717275480768684,-0.12014791154808613
NNNF|health|b|01,health,P1,28,2.203004986136337,2.2080214152342617,-0.005016429097924657
NNNF|health|b|01,health,P1,29,0.6244339405930576,0.506526283979474,0.1179076566135836
NNNF|tech_support|a|01,tech_support,P1,11,1.6480520469667765,1.495156362728742,0.15289568423803446
NNNF|tech_support|a|01,tech_support,P1,12,1.4148760276529169,1.3082952313600091,0.10658079629290773
NNNF|tech_support|a|01,tech_support,P1,13,2.290290156862144,2.14445538357968,0.14583477328246408
NNNF|tech_support|a|01,tech_support,P1,14,2.083852208677471,2.0057320002747754,0.07812020840269573
NNNF|tech_support|a|01,tech_support,P1,15,1.3476556061046345,1.1773012070650593,0.17035439903957528
NNNF|tech_support|a|01,tech_support,P1,16,1.7506917361675784,1.5539110062101966,0.19678072995738183
NNNF|tech_support|a|01,tech_support,P1,17,1.6674806968053484,1.4030369994920675,0.2644436973132809
NNNF|tech_support|a|01,tech_support,P1,18,0.3100874804449687,0.12830999687482547,0.18177748357014323
NNNF|tech_support|a|01,tech_support,P1,19,0.1204696907428282,-0.10642399687292448,0.22689368761575268
NNNF|tech_support|a|01,tech_support,P1,20,0.2706199464317174,0.13794102371901693,0.13267892271270046
